DOY;Hour;Temperature__C_;SolarRadiation0__W_m2_;SolarRadiation30__W_m2_;WindSpeed_m_s_;WindDirection___;Pressure_hPa_;Precipitation_mm_;CloudCover___;CloudType_H_M_L_;PoutDC;GHIClearSky;DateNum;GHImeas;TAMBmeas
199;21;29.3;0;0;1.39;79;1015;0;0;0;0;0;735798.875;0;27.9583333333333
199;22;29.1;0;0;2.5;90;1015;0;0;0;0;0;735798.916666667;0;27.44
199;23;26.9;0;0;2.22;93;1017;0;0;0;0;0;735798.958333333;0;26.7816666666667
200;0;25.8;0;0;1.39;96;1016;0;4;1;0;0;735799;0;26.16
200;1;25.5;0;0;0.83;60;1016;0;2;1;0;0;735799.041666667;0;25.2333333333333
200;2;25.1;0;0;1.11;53;1017;0;0;0;0;0;735799.083333333;0;24.6083333333333
200;3;24.9;0;0;1.39;58;1016;0;0;0;0;0;735799.125;0;24.2216666666667
200;4;24.5;0;0;1.39;51;1016;0;0;0;0;0;735799.166666667;0;23.9833333333333
200;5;23.4;22;22;1.11;43;1016;0;0;0;1.28887464735243;30;735799.208333333;10.5;23.5316666666667
200;6;24.1;149;119;1.39;45;1016;0;0;0;12.4694987491267;173;735799.25;83.3333333333333;23.8016666666667
200;7;25.3;335;268;1.11;75;1017;0;0;0;32.6640902031793;361;735799.291666667;242.166666666667;25.2
200;8;26.7;513;447;2.22;99;1017;0;0;0;86.0823472256131;548;735799.333333333;412.333333333333;27.025
200;9;28.2;676;666;2.5;107;1017;0;0;0;126.953036078226;711;735799.375;569.666666666667;28.4183333333333
200;10;29.5;809;847;2.5;114;1016;0;0;0;152.622668295966;837;735799.416666667;679.333333333333;29.1466666666667
200;11;30.6;903;975;2.22;128;1015;0;2;0;167.697652437889;917;735799.458333333;756.833333333333;30.15
200;12;31.4;956;1046;1.39;135;1015;0;1;0;182.232742479112;944;735799.5;836;30.575
200;13;32;929;1016;2.5;171;1015;0;4;0;177.338806612331;917;735799.541666667;818;31.3516666666667
200;14;32.3;848;916;2.78;230;1015;0;10;0;162.127719639133;837;735799.583333333;779.666666666667;31.8383333333333
200;15;32.3;764;800;2.5;255;1014;0;71;0.5;103.077228289173;711;735799.625;498.666666666667;31.17
200;16;32.4;659;650;2.22;270;1013;0;18;1;96.8412174660205;548;735799.666666667;506.5;31.0183333333333
200;17;32.2;515;450;2.5;270;1013;0;9;1;58.4488407389324;361;735799.708333333;329.333333333333;30.87
200;18;31.9;342;274;2.78;246;1013;0;43;0.5;24.2361544174445;173;735799.75;154.166666666667;30.3233333333333
200;19;30.7;155;124;1.67;272;1013;0;90;1;6.42227502187094;30;735799.791666667;32.8333333333333;29.615
200;20;29.3;22;22;0.56;348;1012;0;100;0.5;1.12306256932477;0;735799.833333333;6;28.5533333333333
200;21;28.3;0;0;0;310;1013;0;100;1;0;0;735799.875;0;27.6
200;22;27.7;0;0;0.28;12;1014;0;100;0.5;0;0;735799.916666667;0;26.955
200;23;26.5;0;0;1.94;103;1017;0;2;1;0;0;735799.958333333;0;26.6783333333333
201;0;26.1;0;0;0.83;56;1012;0;72;0.5;0;0;735800;0;26.3616666666667
201;1;25.1;0;0;1.39;67;1012;0;59;0.5;0;0;735800.041666667;0;26.2283333333333
201;2;24.9;0;0;0.28;18;1013;0;100;0.5;0;0;735800.083333333;0;25.91
201;3;24.7;0;0;1.67;59;1013;0;94;0;0;0;735800.125;0;25.1583333333333
201;4;24.5;0;0;1.94;87;1012;0;98;0.5;0;0;735800.166666667;0;24.6666666666667
201;5;24.4;16;16;1.11;86;1011;0;100;0.5;0.67071273803711;29;735800.208333333;6.83333333333333;24.79
201;6;24.7;105;84;0.83;85;1011;0;99;0.5;10.7200080517141;171;735800.25;59.6666666666667;25.1633333333333
201;7;24.9;216;173;1.11;118;1012;0;100;0.5;31.1494128672282;359;735800.291666667;208;25.7816666666667
201;8;25.8;329;287;0.83;147;1011;0;100;0.5;54.2714218139648;546;735800.333333333;261.166666666667;26.67
201;9;27.2;523;517;0.28;195;1011;0;100;1;42.9287397427028;709;735800.375;184.833333333333;26.2516666666667
201;10;28.5;691;725;0;180;1011;0;100;1;29.0788956281874;836;735800.416666667;128.166666666667;25.165
201;11;29.7;811;877;0;135;1010;0;100;1;43.8896529721954;915;735800.458333333;197.333333333333;25.3633333333333
201;12;31;807;884;1.39;86;1009;0;75;0.5;72.6411543536835;943;735800.5;314;26.435
201;13;31.4;789;865;1.94;110;1009;0;100;1;70.2401543458479;915;735800.541666667;301;27.6733333333333
201;14;31.9;785;849;1.94;123;1009;0;99;0.5;44.0449287753635;836;735800.583333333;191.666666666667;26.3533333333333
201;15;32;429;450;1.11;143;1007;0;16;1;87.6238813945026;709;735800.625;403.666666666667;28.1533333333333
201;16;31.2;244;241;1.11;204;1006;0.3;100;0;23.9587021528403;546;735800.666666667;108.333333333333;26.2416666666667
201;17;31.4;406;356;1.94;209;1006;0;11;0;56.2054346211752;359;735800.708333333;290.666666666667;26.6616666666667
201;18;29.4;350;280;2.22;296;1006;0;29;0;30.8308280012342;171;735800.75;180.5;27.3666666666667
201;19;28.7;146;117;0.83;28;1006;0;93;0.5;13.7080758694607;29;735800.791666667;97.5;27.4733333333333
201;20;28.6;22;22;3.33;148;1005;0;6;0;1.16935520679474;0;735800.833333333;8.5;26.4683333333333
201;21;27.6;0;0;3.33;119;1005;0;60;0;0;0;735800.875;0;25.705
201;22;26;0;0;2.78;121;1005;0;0;0;0;0;735800.916666667;0;25.08
201;23;27.2;0;0;0.28;360;1013;0;96;0.5;0;0;735800.958333333;0;24.9483333333333
202;0;23.4;0;0;1.11;90;1008;0;1;0;0;0;735801;0;23.7666666666667
202;1;23.8;0;0;1.94;77;1007;0;100;0.5;0;0;735801.041666667;0;21.895
202;2;23;0;0;1.94;90;1007;0;1;0;0;0;735801.083333333;0;20.985
202;3;22;0;0;1.39;90;1007;0;54;0.5;0;0;735801.125;0;20.8766666666667
202;4;22.1;0;0;0.83;71;1006;0;63;0.5;0;0;735801.166666667;0;20.8533333333333
202;5;22;4;4;0.83;30;1006;0.2;67;0.5;0;28;735801.208333333;0.666666666666667;19.9983333333333
202;6;22.5;29;29;0.83;360;1006;1.1;100;0.5;2.54491678873698;169;735801.25;15.1666666666667;19.7483333333333
202;7;22.5;41;41;1.11;291;1006;0.9;100;0.5;14.3549946135641;357;735801.291666667;65.3333333333333;20.15
202;8;22.7;127;111;1.11;360;1006;0.2;100;0;32.8011855516972;544;735801.333333333;150.5;21.0733333333333
202;9;23.6;197;195;4.17;7;1006;0;100;0.5;63.6333287556966;708;735801.375;287.166666666667;21.1833333333333
202;10;22.6;215;226;4.17;6;1007;0.1;100;0.5;84.6395139936019;834;735801.416666667;376.833333333333;21.37
202;11;22.9;269;291;4.72;2;1006;0.3;99;0.5;47.8853169420031;914;735801.458333333;202;21.2133333333333
202;12;23.7;378;415;3.61;11;1006;0.4;100;0.5;18.2070177502102;941;735801.5;71;19.2
202;13;24.2;310;340;3.33;50;1007;0.3;65;0;7.21680224336879;914;735801.541666667;33.5;18.01
202;14;24.1;352;382;0.83;132;1007;0.3;68;0;34.5384671710171;834;735801.583333333;163.833333333333;18.4766666666667
202;15;25.2;601;632;2.5;196;1006;0;41;1;49.0512567138672;708;735801.625;227.166666666667;19.7483333333333
202;16;25;355;352;1.67;207;1006;0;45;0;34.4700057166261;544;735801.666666667;150.333333333333;19.375
202;17;24.3;114;100;2.5;162;1006;0.3;92;0.5;14.5210191345215;357;735801.708333333;63.3333333333333;19.445
202;18;24.4;202;162;1.94;172;1007;0.1;97;0.5;8.12101717437055;169;735801.75;36.6666666666667;19.4933333333333
202;19;24.2;135;108;0.83;167;1006;0;100;0.5;3.86262211047452;28;735801.791666667;17.3333333333333;19.7683333333333
202;20;22.8;13;13;1.11;165;1007;0;12;0.5;0.66240234375;0;735801.833333333;2;19.2683333333333
202;21;22.1;0;0;1.39;176;1007;0;63;0.5;0;0;735801.875;0;18.7516666666667
202;22;21.6;0;0;1.39;175;1008;0;65;0.5;0;0;735801.916666667;0;18.5266666666667
202;23;24.6;0;0;1.67;87;1008;0;73;0.5;0;0;735801.958333333;0;18.6233333333333
203;0;19.5;0;0;1.11;270;1009;0.1;100;0;0;0;735802;0;18.7
203;1;19;0;0;1.67;254;1008;0;100;0;0;0;735802.041666667;0;18.5266666666667
203;2;18.9;0;0;0.83;279;1009;0;100;0;0;0;735802.083333333;0;18.4816666666667
203;3;18.6;0;0;1.11;282;1008;0;68;0;0;0;735802.125;0;18.3366666666667
203;4;18.5;0;0;1.11;278;1008;0;100;0;0;0;735802.166666667;0;18.0916666666667
203;5;18.1;13;13;1.11;278;1008;0;100;0;0.35068359375;26;735802.208333333;1.5;17.745
203;6;18.1;109;87;0;293;1008;0;100;0;7.32452880079382;167;735802.25;31.1666666666667;17.8666666666667
203;7;18.3;206;165;0.56;270;1008;0;100;0;21.143735470242;355;735802.291666667;93.6666666666667;18.3633333333333
203;8;18.9;359;315;0.56;303;1008;0;62;0;80.8861529032388;542;735802.333333333;361.833333333333;19.3766666666667
203;9;21.1;577;573;0.28;240;1008;0;6;0;80.2415736757699;706;735802.375;358.833333333333;19.9516666666667
203;10;23.2;699;736;0.83;274;1008;0;3;0;92.4274691732209;833;735802.416666667;401.833333333333;20.6316666666667
203;11;24.8;848;921;0.56;315;1007;0;0;0;191.095277909173;913;735802.458333333;827.666666666667;22.4383333333333
203;12;26.2;962;1058;1.94;139;1007;0;0;0;162.721838819716;940;735802.5;734.833333333333;23.4316666666667
203;13;27.4;953;1049;1.39;133;1007;0;0;0;176.804719814725;913;735802.541666667;787.166666666667;24.095
203;14;28.5;899;976;1.94;123;1008;0;4;1;170.888491600884;833;735802.583333333;791.5;25.725
203;15;28.8;764;805;2.22;118;1007;0;100;1;131.382312087654;706;735802.625;637.666666666667;26.22
203;16;29.1;603;599;2.22;90;1007;0;90;1;71.0825651582255;542;735802.666666667;342.666666666667;26.4916666666667
203;17;29.1;480;423;2.22;84;1007;0;57;1;58.0835663180881;355;735802.708333333;319.833333333333;26.015
203;18;28.9;339;271;2.22;74;1007;0;55;0.5;31.6748844061957;167;735802.75;187.333333333333;25.42
203;19;28.5;156;125;0.28;73;1007;0;5;0.5;11.7574654303657;26;735802.791666667;88.6666666666667;25.3583333333333
203;20;26.6;20;20;1.11;90;1008;0;40;0.5;1.18693040635851;0;735802.833333333;7.83333333333333;24.465
203;21;26.3;0;0;1.67;115;1008;0;19;0;0;0;735802.875;0;24.05
203;22;25.8;0;0;0.83;98;1009;0;25;1;0;0;735802.916666667;0;23.8833333333333
203;23;20;0;0;0.28;248;1009;0;100;0;0;0;735802.958333333;0;24.06
204;0;23.6;0;0;1.39;78;1008;0;100;0;0;0;735803;0;23.6983333333333
204;1;22.5;0;0;1.67;90;1008;0;100;0;0;0;735803.041666667;0;22.6583333333333
204;2;21.9;0;0;1.11;83;1009;0;100;0;0;0;735803.083333333;0;21.675
204;3;22.2;0;0;1.11;74;1009;0;100;0;0;0;735803.125;0;21.0016666666667
204;4;21.8;0;0;0.83;66;1008;0;63;0;0;0;735803.166666667;0;20.865
204;5;20.7;21;21;0.83;30;1008;0;17;1;0.84178466796875;25;735803.208333333;6.66666666666667;20.8533333333333
204;6;21.6;151;121;1.11;19;1008;0;15;1;12.4257710970438;164;735803.25;62.6666666666667;21.6366666666667
204;7;22.6;333;266;0.28;45;1008;0;13;1;37.2492126210531;353;735803.291666667;189.166666666667;22.4783333333333
204;8;23.9;504;444;1.39;104;1008;0;0;0;83.9693910980224;540;735803.333333333;379.666666666667;23.81
204;9;25.3;663;660;0;147;1008;0;0;0;133.403333511353;704;735803.375;582.833333333333;25.39
204;10;26.7;797;841;0.56;171;1008;0;0;0;161.128944810483;831;735803.416666667;697.166666666667;26.2083333333333
204;11;27.8;896;975;0.83;180;1007;0;0;0;161.243691552167;911;735803.458333333;710;27.0266666666667
204;12;28.9;947;1044;2.22;185;1007;0;0;0;185.688732732137;939;735803.5;835.333333333333;28.2716666666667
204;13;30.2;949;1046;2.22;146;1007;0;0;0;133.437175810142;911;735803.541666667;647.166666666667;28.3583333333333
204;14;31.2;899;979;1.94;113;1007;0;0;0;177.284230434948;831;735803.583333333;836;28.845
204;15;31.3;768;811;2.22;107;1007;0;3;1;132.970894792345;704;735803.625;642.666666666667;29.145
204;16;30.8;403;402;3.33;100;1006;0;93;0;62.1540356056246;540;735803.666666667;302.166666666667;28.275
204;17;29.9;99;88;4.17;81;1007;0;100;0;25.4770815347126;353;735803.708333333;125.5;27.5583333333333
204;18;28.8;76;61;3.06;68;1008;0.2;95;0;8.6999859448209;164;735803.75;43.8333333333333;26.5783333333333
204;19;28.2;47;47;3.33;85;1008;0.7;100;1;0.63812255859375;25;735803.791666667;4.83333333333333;21.66
204;20;27.1;2;2;2.5;96;1008;0.9;100;0.5;0;0;735803.833333333;0.333333333333333;20.3016666666667
204;21;26.4;0;0;2.22;107;1009;0.1;100;0;0;0;735803.875;0;18.235
204;22;26;0;0;0.83;36;1009;0.5;100;0;0;0;735803.916666667;0;18.1833333333333
204;23;23.9;0;0;1.11;85;1008;0;82;0;0;0;735803.958333333;0;18.4166666666667
207;0;24.1;0;0;3.06;88;1012;0.6;100;0;0;0;735806;0;18.7383333333333
207;1;21.8;0;0;3.06;66;1012;1.1;100;0;0;0;735806.041666667;0;17.7116666666667
207;2;20.9;0;0;1.94;58;1013;1.2;100;0;0;0;735806.083333333;0;17.105
207;3;20.6;0;0;2.5;64;1012;2.4;100;0;0;0;735806.125;0;16.6466666666667
207;4;20.5;0;0;2.5;90;1011;2;100;0;0;0;735806.166666667;0;16.59
207;5;20.4;1;1;2.78;109;1011;1.8;100;0;0;22;735806.208333333;0.833333333333333;16.1133333333333
207;6;20.2;13;13;3.06;115;1011;1.5;100;0;2.21748046875;157;735806.25;5.83333333333333;15.9283333333333
207;7;20;62;50;3.89;106;1011;1.3;100;0;3.13019906549506;345;735806.291666667;15.8333333333333;16.6616666666667
207;8;20.6;168;150;2.78;95;1011;1;100;0;7.40528382056398;533;735806.333333333;33;16.805
207;9;21.1;154;155;1.94;86;1012;0.4;100;0;12.3691196399265;698;735806.375;55.1666666666667;17.0833333333333
207;10;20.9;62;66;2.5;96;1011;0.3;100;0;30.7738587444153;826;735806.416666667;130.166666666667;17.2316666666667
207;11;21;63;69;2.78;104;1011;1.1;100;0;76.7814214070638;907;735806.458333333;328.166666666667;18.1183333333333
207;12;21.2;141;156;2.78;110;1011;1;100;0;157.695680084229;934;735806.5;720.5;20.0166666666667
207;13;21.6;184;204;3.06;105;1011;1;100;0;49.3775216048432;907;735806.541666667;235.666666666667;19.0083333333333
207;14;21.4;174;191;2.78;105;1011;1.1;100;0;44.0058624238842;826;735806.583333333;196;18.495
207;15;21.2;155;165;2.78;91;1011;1;100;0;40.235426012675;698;735806.625;177.333333333333;18.8583333333333
207;16;21.2;109;110;2.5;79;1011;1;100;0;112.086903864543;533;735806.666666667;524.833333333333;20.7
207;17;21.2;94;84;2.5;74;1011;0.8;100;0;96.530337600708;345;735806.708333333;502.333333333333;22.15
207;18;21;79;63;2.22;75;1011;0.6;100;0;30.961632076187;157;735806.75;186;21.1833333333333
207;19;20.8;39;39;1.94;61;1012;0.4;99;0;11.6481714757283;22;735806.791666667;100;20.9733333333333
207;20;20.5;6;6;1.94;22;1012;0.4;100;0.5;0.736346944173175;0;735806.833333333;5;20.2283333333333
207;21;19.5;0;0;1.39;11;1013;0.2;98;0.5;0;0;735806.875;0;19.8883333333333
207;22;19.6;0;0;1.67;9;1013;0;100;0.5;0;0;735806.916666667;0;19.05
207;23;25.6;0;0;1.11;59;1012;0.7;100;0;0;0;735806.958333333;0;18.56
208;0;19.4;0;0;1.94;113;1011;0;100;0;0;0;735807;0;18.1683333333333
208;1;19.2;0;0;0.83;105;1012;0;90;0;0;0;735807.041666667;0;18.06
208;2;19;0;0;0.28;90;1012;0;100;0;0;0;735807.083333333;0;17.8466666666667
208;3;18.9;0;0;0.28;90;1012;0;100;0;0;0;735807.125;0;17.69
208;4;18.7;0;0;1.39;180;1011;0;83;0;0;0;735807.166666667;0;17.6183333333333
208;5;18.7;8;8;0.56;149;1011;0;100;0;0.529891967773438;21;735807.208333333;3.5;17.88
208;6;19.1;69;55;0.28;131;1012;0;100;0;4.18494528876411;155;735807.25;25.6666666666667;18.205
208;7;19.3;177;142;0.28;131;1011;0;100;0;22.5096682700465;343;735807.291666667;106;18.8266666666667
208;8;19.9;341;305;0.28;135;1012;0;100;0;42.893874935574;531;735807.333333333;190.5;19.9583333333333
208;9;21;513;517;1.67;146;1012;0;100;0;121.163097635905;696;735807.375;517;21.185
208;10;22;674;719;1.39;135;1012;0;100;0;85.4578350490994;824;735807.416666667;363.666666666667;22.0966666666667
208;11;23.4;849;932;1.67;101;1011;0;74;0;121.819842359755;905;735807.458333333;530;23.09
208;12;24.8;944;1050;1.94;125;1011;0;0;0;164.563328823504;933;735807.5;739.833333333333;24.4083333333333
208;13;26.2;945;1051;2.5;148;1011;0;0;0;129.58572414822;905;735807.541666667;570.333333333333;25.37
208;14;27.2;895;983;2.78;153;1011;0;0;0;165.639696575574;824;735807.583333333;725.166666666667;26.1333333333333
208;15;27.8;797;850;2.78;153;1010;0;0;0;153.734743796455;696;735807.625;711.5;26.3633333333333
208;16;27.9;662;667;2.5;123;1010;0;0;0;121.404189937055;531;735807.666666667;605.666666666667;27.375
208;17;28;503;451;2.78;115;1010;0;4;1;72.9932081934468;343;735807.708333333;432.333333333333;27.4366666666667
208;18;27.6;326;261;0.83;123;1010;0;5;1;26.7824640753137;155;735807.75;266.166666666667;26.7916666666667
208;19;26.6;140;112;1.11;128;1010;0;10;1;6.12705921934598;21;735807.791666667;104;26.21
208;20;25.4;13;13;1.11;126;1010;0;24;1;0.367010074191625;0;735807.833333333;5.33333333333333;25.1983333333333
208;21;24.5;0;0;0.56;122;1011;0;76;1;0;0;735807.875;0;24.5266666666667
208;22;24.2;0;0;0.56;82;1011;0;13;1;0;0;735807.916666667;0;23.995
208;23;19.5;0;0;0.56;198;1011;0;100;0;0;0;735807.958333333;0;23.15
209;0;23.7;0;0;1.67;75;1011;0;7;1;0;0;735808;0;21.9333333333333
209;1;23.4;0;0;1.67;63;1011;0;6;1;0;0;735808.041666667;0;21.0766666666667
209;2;22.8;0;0;1.67;50;1011;0;6;0;0;0;735808.083333333;0;20.2533333333333
209;3;22.3;0;0;1.67;41;1011;0;11;1;0;0;735808.125;0;19.8833333333333
209;4;22;0;0;1.39;45;1011;0;22;1;0;0;735808.166666667;0;19.5216666666667
209;5;20.6;12;12;1.39;31;1010;0;7;1;0.253609720865886;19;735808.208333333;5.33333333333333;19.415
209;6;20.7;123;98;1.39;26;1010;0;0;0;8.66655607435439;152;735808.25;54.5;20.22
209;7;22;314;251;0.56;11;1010;0;0;0;18.3378656048245;340;735808.291666667;86.8333333333333;20.765
209;8;24.2;497;446;0.28;80;1010;0;14;1;31.4219712024265;529;735808.333333333;145.333333333333;21.745
209;9;25.7;657;664;1.94;110;1010;0;9;1;63.6732874522531;694;735808.375;285.333333333333;23.4116666666667
209;10;27;744;796;1.94;144;1010;0;56;1;127.789259050157;822;735808.416666667;553.833333333333;25.575
209;11;27.9;818;900;1.94;150;1009;0;100;1;172.050616417506;903;735808.458333333;752.666666666667;26.795
209;12;28.3;612;682;2.5;310;1009;0;100;0.5;187.852039627325;931;735808.5;836.333333333333;27.4233333333333
209;13;27.1;210;234;2.5;319;1009;0.1;100;0.5;189.661038953993;903;735808.541666667;863;27.825
209;14;26.7;97;107;2.5;341;1009;1.1;100;0.5;183.289921819146;822;735808.583333333;879.666666666667;28.625
209;15;26.5;149;159;1.94;360;1009;0.8;100;0.5;165.076795399984;694;735808.625;786.333333333333;28.3433333333333
209;16;26.2;165;167;2.22;33;1008;0.8;100;0.5;56.0841081628695;529;735808.666666667;285.5;27.74
209;17;25.3;124;111;2.22;57;1008;0.8;100;0.5;17.8754454513021;340;735808.708333333;82.3333333333333;26.4966666666667
209;18;24.8;65;52;2.22;60;1008;1;100;0;4.17793579101564;152;735808.75;15;20.5933333333333
209;19;24;16;16;2.22;53;1009;1.1;100;0;3.67130132039388;19;735808.791666667;17;20.595
209;20;22.5;1;1;1.94;51;1008;0.4;100;0;0;0;735808.833333333;1.33333333333333;19.9716666666667
209;21;21.8;0;0;2.22;58;1009;0.9;100;0;0;0;735808.875;0;19.19
209;22;20.9;0;0;2.22;64;1009;0.9;100;0;0;0;735808.916666667;0;19.1916666666667
209;23;24.3;0;0;1.11;120;1011;0;0;0;0;0;735808.958333333;0;18.9333333333333
211;0;18.3;0;0;1.11;318;1006;0;100;1;0;0;735810;0;16.2883333333333
211;1;17.7;0;0;0.83;327;1006;0;100;1;0;0;735810.041666667;0;15.9783333333333
211;2;17.2;0;0;1.67;320;1006;0;95;1;0;0;735810.083333333;0;15.8766666666667
211;3;16.7;0;0;1.67;323;1005;0;56;1;0;0;735810.125;0;15.9533333333333
211;4;15.9;0;0;1.39;320;1004;0;9;0.5;0;0;735810.166666667;0;15.7366666666667
211;5;15.8;11;11;1.67;311;1003;0;100;1;0.375438257853192;17;735810.208333333;3.5;15.66
211;6;15.8;130;104;0.56;278;1003;0;75;1;6.17544807434082;147;735810.25;34.1666666666667;16.2216666666667
211;7;17.4;310;248;1.11;248;1003;0;99;1;20.8226020050049;335;735810.291666667;93.1666666666667;16.6183333333333
211;8;19.2;485;439;1.94;251;1003;0;91;1;34.9190578404411;524;735810.333333333;155.833333333333;17.1766666666667
211;9;21.3;657;668;2.22;255;1003;0;9;1;49.3891058792862;690;735810.375;220.833333333333;17.8333333333333
211;10;23.1;793;853;2.5;256;1003;0;0;0;77.2632157389323;818;735810.416666667;332;19.1933333333333
211;11;24.6;879;972;2.22;243;1003;0;6;1;87.0191935221355;900;735810.458333333;377.333333333333;20.52
211;12;25.9;920;1030;1.94;189;1003;0;12;1;73.8923783365885;927;735810.5;310.833333333333;20.3766666666667
211;13;26.9;922;1033;3.06;160;1003;0;16;1;68.6722417035199;900;735810.541666667;273.333333333333;19.825
211;14;27.4;879;973;3.06;158;1004;0;2;0;71.8595039070977;818;735810.583333333;300.833333333333;20.21
211;15;27.4;783;842;3.06;165;1004;0;26;1;56.2713854980469;690;735810.625;253.166666666667;20.2816666666667
211;16;27.4;644;655;2.22;172;1004;0;22;1;61.2002752309824;524;735810.666666667;276.5;20.8466666666667
211;17;26.9;415;376;1.39;180;1005;0;18;0;41.757488565636;335;735810.708333333;206.166666666667;21.235
211;18;26.8;253;202;1.11;180;1005;0;4;1;32.1314894956578;147;735810.75;162.166666666667;21.015
211;19;25.7;137;110;1.67;180;1005;0;35;0;10.4569182782039;17;735810.791666667;57.6666666666667;20.59
211;20;23.9;9;9;1.94;175;1006;0;28;0;0.45338331621194;0;735810.833333333;5.33333333333333;20.365
211;21;22.9;0;0;1.94;177;1006;0;6;0;0;0;735810.875;0;19.9683333333333
211;22;22.2;0;0;1.11;168;1006;0;0;0;0;0;735810.916666667;0;19.4283333333333
211;23;18.8;0;0;1.39;338;1006;0;100;0.5;0;0;735810.958333333;0;19.3283333333333
212;0;21.5;0;0;1.11;351;1007;0;0;0;0;0;735811;0;19.2166666666667
212;1;20.9;0;0;1.11;352;1007;0;0;0;0;0;735811.041666667;0;18.9683333333333
212;2;20.5;0;0;0.56;315;1007;0;0;0;0;0;735811.083333333;0;18.3333333333333
212;3;19.9;0;0;0.56;270;1007;0;0;0;0;0;735811.125;0;17.4916666666667
212;4;19.2;0;0;0.28;270;1007;0;1;0;0;0;735811.166666667;0;17.15
212;5;19.1;6;6;0.28;255;1007;0;3;0;0.48892822265625;16;735811.208333333;2.33333333333333;16.9083333333333
212;6;18.8;88;70;0.83;318;1007;0;100;0;6.3846814604195;144;735811.25;62;16.875
212;7;19.1;280;224;0.56;309;1007;0;92;0;21.887462632921;332;735811.291666667;229.5;18.5766666666667
212;8;21.2;489;444;0.28;323;1007;0;0;0;91.7741198730469;521;735811.333333333;420.333333333333;21.475
212;9;23.6;654;667;0;270;1008;0;0;0;138.015346323649;688;735811.375;580.5;23.2683333333333
212;10;26.1;789;851;1.11;90;1008;0;0;0;167.746289149963;816;735811.416666667;712.666666666667;24.9383333333333
212;11;28;886;983;1.94;123;1007;0;0;0;185.079318270207;898;735811.458333333;801.833333333333;26.5266666666667
212;12;29.5;938;1053;2.22;119;1007;0;0;0;192.217259640164;925;735811.5;849.666666666667;27.24
212;13;30.7;938;1053;2.5;120;1006;0;0;0;191.236155395508;898;735811.541666667;860;27.87
212;14;31.5;887;984;2.5;131;1007;0;0;0;177.803346303304;816;735811.583333333;810.833333333333;28.125
212;15;31.9;789;851;2.22;126;1006;0;0;0;152.778023401896;688;735811.625;716.5;28.3733333333333
212;16;32.1;653;667;2.22;116;1006;0;0;0;116.242945162455;521;735811.666666667;581.166666666667;28.6966666666667
212;17;31.8;488;444;1.94;126;1006;0;0;0;70.877361947712;332;735811.708333333;422;28.675
212;18;31.9;305;244;0.28;127;1006;0;0;0;24.4040512424045;144;735811.75;244.166666666667;28.2916666666667
212;19;30.8;119;95;2.22;109;1006;0;0;0;4.9702933883667;16;735811.791666667;64;27.0866666666667
212;20;29.5;8;8;1.11;94;1007;0;0;0;0.143679809570313;0;735811.833333333;2.16666666666667;25.89
212;21;28.5;0;0;0.56;71;1007;0;2;0;0;0;735811.875;0;25.0566666666667
212;22;27;0;0;1.11;90;1008;0;10;0;0;0;735811.916666667;0;24.4033333333333
212;23;22.6;0;0;0.83;12;1007;0;0;0;0;0;735811.958333333;0;23.69
213;0;25.2;0;0;1.67;76;1008;0;0;0;0;0;735812;0;22.9966666666667
213;1;24.6;0;0;1.11;71;1009;0;0;0;0;0;735812.041666667;0;22.5283333333333
213;2;23.9;0;0;0.83;47;1009;0;13;1;0;0;735812.083333333;0;22.1216666666667
213;3;23.3;0;0;1.11;24;1009;0;39;0.5;0;0;735812.125;0;21.4966666666667
213;4;22.6;0;0;1.39;17;1008;0;0;0;0;0;735812.166666667;0;21.3666666666667
213;5;21.8;8;8;1.39;17;1008;0;0;0;0;15;735812.208333333;5.16666666666667;21.5566666666667
213;6;22;112;90;1.11;23;1008;0;0;0;7.84441024133076;141;735812.25;46.6666666666667;21.6316666666667
213;7;23.4;308;246;0.56;75;1008;0;0;0;31.3670088734305;329;735812.291666667;146.5;22.6266666666667
213;8;24.2;428;390;0.56;116;1009;0;64;0.5;39.4917544047038;519;735812.333333333;179.833333333333;23.0716666666667
213;9;25.4;428;438;1.11;121;1009;0;56;0;85.79173866272;685;735812.375;396.666666666667;24.18
213;10;26.2;294;318;1.11;109;1009;0;69;0;89.0157136408488;814;735812.416666667;404.166666666667;25.18
213;11;26.8;498;554;2.22;70;1009;0.4;57;1;104.415254964523;896;735812.458333333;426;25.3766666666667
213;12;27.5;847;953;2.22;51;1009;0;93;1;123.151198586358;924;735812.5;526;25.835
213;13;28.9;887;999;2.78;52;1009;0;64;1;164.404035110474;896;735812.541666667;743;27.26
213;14;29.2;590;656;1.67;55;1008;0;41;1;83.5062820688883;814;735812.583333333;394.833333333333;27.2966666666667
213;15;28.3;242;262;0.56;67;1008;0;39;1;49.2172322972616;685;735812.625;222.333333333333;28.0116666666667
213;16;27.9;343;351;0.28;90;1007;0;38;1;49.8060487406672;519;735812.666666667;232.166666666667;27.8366666666667
213;17;28.1;312;285;0.28;95;1008;0;37;1;54.9129902403645;329;735812.708333333;276.333333333333;28.1616666666667
213;18;27.8;115;92;0;90;1008;0;35;1;26.356177037557;141;735812.75;138;27.4616666666667
213;19;26.9;48;48;1.11;90;1009;0;51;0;14.0426064156704;15;735812.791666667;83;26.6983333333333
